TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber,YearMonth,DateOnly,TransactionTime_parsed,Hour,Weekday
TXN15174,2024-07-25,85.08,ICICI Bank,SBI Bank,1236.38,Bangalore,Male,Payment,Success,16:39:30,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,123456804186,987654336186,2024-07,2024-07-25,16:39:30,16,Thursday
TXN15179,2024-12-30,26.58,Axis Bank,Axis Bank,5540.01,Hyderabad,Female,Transfer,Success,14:12:20,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456804191,987654336191,2024-12,2024-12-30,14:12:20,14,Monday
TXN15186,2024-07-07,39.48,ICICI Bank,SBI Bank,3537.21,Bangalore,Male,Payment,Success,11:43:58,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456804198,987654336198,2024-07,2024-07-07,11:43:58,11,Sunday
TXN15205,2024-02-26,78.51,SBI Bank,HDFC Bank,9461.44,Delhi,Female,Transfer,Failed,03:26:30,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456804217,987654336217,2024-02,2024-02-26,03:26:30,3,Monday
TXN15207,2024-04-28,50.86,Axis Bank,Axis Bank,9334.95,Hyderabad,Female,Transfer,Success,16:35:21,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456804219,987654336219,2024-04,2024-04-28,16:35:21,16,Sunday
TXN15213,2024-10-04,127.66,SBI Bank,HDFC Bank,8232.23,Delhi,Female,Transfer,Success,20:50:05,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456804225,987654336225,2024-10,2024-10-04,20:50:05,20,Friday
TXN15225,2024-10-16,70.05,SBI Bank,HDFC Bank,9722.28,Delhi,Female,Transfer,Failed,10:34:46,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456804237,987654336237,2024-10,2024-10-16,10:34:46,10,Wednesday
TXN15230,2024-03-21,16.8,ICICI Bank,SBI Bank,9288.59,Bangalore,Male,Payment,Failed,02:03:52,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456804242,987654336242,2024-03,2024-03-21,02:03:52,2,Thursday
TXN15248,2024-09-09,47.98,HDFC Bank,ICICI Bank,2447.99,Mumbai,Male,Payment,Success,23:08:21,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456804260,987654336260,2024-09,2024-09-09,23:08:21,23,Monday
TXN15251,2024-12-12,84.74,Axis Bank,Axis Bank,6313.28,Hyderabad,Female,Transfer,Success,19:25:50,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456804263,987654336263,2024-12,2024-12-12,19:25:50,19,Thursday
TXN15254,2024-03-15,124.71,ICICI Bank,SBI Bank,2979.6,Bangalore,Male,Payment,Success,06:50:08,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456804266,987654336266,2024-03,2024-03-15,06:50:08,6,Friday
TXN15259,2024-08-20,78.1,Axis Bank,Axis Bank,4674.67,Hyderabad,Female,Transfer,Success,12:50:09,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456804271,987654336271,2024-08,2024-08-20,12:50:09,12,Tuesday
TXN15264,2024-01-25,136.65,HDFC Bank,ICICI Bank,4651.64,Mumbai,Male,Payment,Success,05:17:10,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456804276,987654336276,2024-01,2024-01-25,05:17:10,5,Thursday
TXN15271,2024-08-02,137.22,Axis Bank,Axis Bank,5325.83,Hyderabad,Female,Transfer,Success,21:31:03,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456804283,987654336283,2024-08,2024-08-02,21:31:03,21,Friday
TXN15306,2024-07-07,175.15,ICICI Bank,SBI Bank,2126.81,Bangalore,Male,Payment,Success,18:31:36,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456804318,987654336318,2024-07,2024-07-07,18:31:36,18,Sunday
TXN15318,2024-07-19,56.04,ICICI Bank,SBI Bank,2826.56,Bangalore,Male,Payment,Success,09:24:32,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456804330,987654336330,2024-07,2024-07-19,09:24:32,9,Friday
TXN15333,2024-10-04,104.44,SBI Bank,HDFC Bank,3293.88,Delhi,Female,Transfer,Success,22:05:52,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456804345,987654336345,2024-10,2024-10-04,22:05:52,22,Friday
TXN15338,2024-03-09,137.25,ICICI Bank,SBI Bank,9647.65,Bangalore,Male,Payment,Success,23:28:14,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456804350,987654336350,2024-03,2024-03-09,23:28:14,23,Saturday
TXN15344,2024-09-15,47.12,HDFC Bank,ICICI Bank,3637.61,Mumbai,Male,Payment,Success,05:28:38,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456804356,987654336356,2024-09,2024-09-15,05:28:38,5,Sunday
TXN15349,2024-02-20,82.54,SBI Bank,HDFC Bank,5456.54,Delhi,Female,Transfer,Success,14:32:04,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456804361,987654336361,2024-02,2024-02-20,14:32:04,14,Tuesday
TXN15357,2024-10-28,121.61,SBI Bank,HDFC Bank,4836.67,Delhi,Female,Transfer,Success,10:29:30,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456804369,987654336369,2024-10,2024-10-28,10:29:30,10,Monday
TXN15363,2024-04-04,164.98,Axis Bank,Axis Bank,2282.94,Hyderabad,Female,Transfer,Success,09:42:24,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456804375,987654336375,2024-04,2024-04-04,09:42:24,9,Thursday
TXN15365,2024-06-06,120.98,SBI Bank,HDFC Bank,2382.86,Delhi,Female,Transfer,Failed,18:25:14,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456804377,987654336377,2024-06,2024-06-06,18:25:14,18,Thursday
TXN15370,2024-11-11,79.92,ICICI Bank,SBI Bank,2799.47,Bangalore,Male,Payment,Failed,15:06:14,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456804382,987654336382,2024-11,2024-11-11,15:06:14,15,Monday
TXN15371,2024-12-12,110.14,Axis Bank,Axis Bank,6556.76,Hyderabad,Female,Transfer,Success,03:56:56,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456804383,987654336383,2024-12,2024-12-12,03:56:56,3,Thursday
TXN15374,2024-03-15,162.72,ICICI Bank,SBI Bank,238.84,Bangalore,Male,Payment,Success,04:32:41,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456804386,987654336386,2024-03,2024-03-15,04:32:41,4,Friday
TXN15380,2024-09-21,31.74,HDFC Bank,ICICI Bank,2654.68,Mumbai,Male,Payment,Failed,09:37:34,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456804392,987654336392,2024-09,2024-09-21,09:37:34,9,Saturday
TXN15394,2024-11-05,17.29,ICICI Bank,SBI Bank,8027.16,Bangalore,Male,Payment,Success,03:08:24,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456804406,987654336406,2024-11,2024-11-05,03:08:24,3,Tuesday
TXN15407,2024-12-18,74.3,Axis Bank,Axis Bank,9186.45,Hyderabad,Female,Transfer,Success,00:54:07,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456804419,987654336419,2024-12,2024-12-18,00:54:07,0,Wednesday
TXN15411,2024-04-22,189.54,Axis Bank,Axis Bank,1294.87,Hyderabad,Female,Transfer,Success,02:09:50,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,123456804423,987654336423,2024-04,2024-04-22,02:09:50,2,Monday
TXN15419,2024-12-30,164.25,Axis Bank,Axis Bank,393.07,Hyderabad,Female,Transfer,Success,15:59:42,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456804431,987654336431,2024-12,2024-12-30,15:59:42,15,Monday
TXN15435,2024-04-16,14.69,Axis Bank,Axis Bank,576.08,Hyderabad,Female,Transfer,Failed,16:41:42,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456804447,987654336447,2024-04,2024-04-16,16:41:42,16,Tuesday
TXN15438,2024-07-19,132.4,ICICI Bank,SBI Bank,4221.16,Bangalore,Male,Payment,Success,07:31:40,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456804450,987654336450,2024-07,2024-07-19,07:31:40,7,Friday
TXN15445,2024-02-26,193.84,SBI Bank,HDFC Bank,5606.47,Delhi,Female,Transfer,Failed,06:31:54,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456804457,987654336457,2024-02,2024-02-26,06:31:54,6,Monday
TXN15452,2024-09-03,149.95,HDFC Bank,ICICI Bank,2049.35,Mumbai,Male,Payment,Success,17:26:00,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456804464,987654336464,2024-09,2024-09-03,17:26:00,17,Tuesday
TXN15456,2024-01-07,165.22,HDFC Bank,ICICI Bank,5512.89,Mumbai,Male,Payment,Success,01:39:41,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456804468,987654336468,2024-01,2024-01-07,01:39:41,1,Sunday
TXN15459,2024-04-10,68.29,Axis Bank,Axis Bank,4575.14,Hyderabad,Female,Transfer,Success,20:55:15,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456804471,987654336471,2024-04,2024-04-10,20:55:15,20,Wednesday
TXN15473,2024-06-24,133.71,SBI Bank,HDFC Bank,6448.77,Delhi,Female,Transfer,Success,04:22:09,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456804485,987654336485,2024-06,2024-06-24,04:22:09,4,Monday
TXN15479,2024-12-30,27.24,Axis Bank,Axis Bank,2819.52,Hyderabad,Female,Transfer,Success,13:06:21,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456804491,987654336491,2024-12,2024-12-30,13:06:21,13,Monday
TXN15481,2024-02-02,20.17,SBI Bank,HDFC Bank,157.27,Delhi,Female,Transfer,Success,18:08:32,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456804493,987654336493,2024-02,2024-02-02,18:08:32,18,Friday
TXN15483,2024-04-04,100.17,Axis Bank,Axis Bank,7318.97,Hyderabad,Female,Transfer,Success,07:37:57,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456804495,987654336495,2024-04,2024-04-04,07:37:57,7,Thursday
TXN15507,2024-04-28,85.28,Axis Bank,Axis Bank,4061.69,Hyderabad,Female,Transfer,Success,18:14:48,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456804519,987654336519,2024-04,2024-04-28,18:14:48,18,Sunday
TXN15521,2024-06-12,22.86,SBI Bank,HDFC Bank,6660.12,Delhi,Female,Transfer,Success,07:32:22,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456804533,987654336533,2024-06,2024-06-12,07:32:22,7,Wednesday
TXN15527,2024-12-18,34.34,Axis Bank,Axis Bank,4859.68,Hyderabad,Female,Transfer,Success,07:58:20,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456804539,987654336539,2024-12,2024-12-18,07:58:20,7,Wednesday
TXN15540,2024-01-01,85.01,HDFC Bank,ICICI Bank,1291.65,Mumbai,Male,Payment,Failed,12:43:57,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456804552,987654336552,2024-01,2024-01-01,12:43:57,12,Monday
TXN15544,2024-05-05,85.76,HDFC Bank,ICICI Bank,2168.65,Mumbai,Male,Payment,Success,00:31:24,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456804556,987654336556,2024-05,2024-05-05,00:31:24,0,Sunday
TXN15547,2024-08-08,53.23,Axis Bank,Axis Bank,1061.18,Hyderabad,Female,Transfer,Success,01:02:56,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456804559,987654336559,2024-08,2024-08-08,01:02:56,1,Thursday
TXN15556,2024-05-17,168.05,HDFC Bank,ICICI Bank,7042.79,Mumbai,Male,Payment,Success,17:43:43,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456804568,987654336568,2024-05,2024-05-17,17:43:43,17,Friday
TXN15561,2024-10-22,129.04,SBI Bank,HDFC Bank,8952.48,Delhi,Female,Transfer,Success,05:47:03,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456804573,987654336573,2024-10,2024-10-22,05:47:03,5,Tuesday
TXN15566,2024-03-27,121.84,ICICI Bank,SBI Bank,7791.6,Bangalore,Male,Payment,Success,07:50:29,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456804578,987654336578,2024-03,2024-03-27,07:50:29,7,Wednesday
TXN15583,2024-08-14,96.79,Axis Bank,Axis Bank,7477.96,Hyderabad,Female,Transfer,Success,02:56:07,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456804595,987654336595,2024-08,2024-08-14,02:56:07,2,Wednesday
TXN15584,2024-09-15,88.88,HDFC Bank,ICICI Bank,729.58,Mumbai,Male,Payment,Success,09:30:37,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456804596,987654336596,2024-09,2024-09-15,09:30:37,9,Sunday
TXN15586,2024-11-17,135.13,ICICI Bank,SBI Bank,9711.07,Bangalore,Male,Payment,Success,15:38:31,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456804598,987654336598,2024-11,2024-11-17,15:38:31,15,Sunday
TXN15589,2024-02-20,55.82,SBI Bank,HDFC Bank,9601.69,Delhi,Female,Transfer,Success,07:47:38,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456804601,987654336601,2024-02,2024-02-20,07:47:38,7,Tuesday
TXN15604,2024-05-05,100.33,HDFC Bank,ICICI Bank,6861.7,Mumbai,Male,Payment,Success,21:22:24,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456804616,987654336616,2024-05,2024-05-05,21:22:24,21,Sunday
TXN15615,2024-04-16,138.22,Axis Bank,Axis Bank,2816.23,Hyderabad,Female,Transfer,Failed,23:29:34,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456804627,987654336627,2024-04,2024-04-16,23:29:34,23,Tuesday
TXN15627,2024-04-28,97.56,Axis Bank,Axis Bank,1459.73,Hyderabad,Female,Transfer,Success,23:09:14,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456804639,987654336639,2024-04,2024-04-28,23:09:14,23,Sunday
TXN15628,2024-05-29,141.78,HDFC Bank,ICICI Bank,4092.97,Mumbai,Male,Payment,Success,07:27:18,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456804640,987654336640,2024-05,2024-05-29,07:27:18,7,Wednesday
TXN15642,2024-07-13,51.53,ICICI Bank,SBI Bank,3028.28,Bangalore,Male,Payment,Success,16:07:51,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456804654,987654336654,2024-07,2024-07-13,16:07:51,16,Saturday
TXN15675,2024-04-16,159.96,Axis Bank,Axis Bank,6152.69,Hyderabad,Female,Transfer,Failed,10:53:28,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456804687,987654336687,2024-04,2024-04-16,10:53:28,10,Tuesday
TXN15682,2024-11-23,111.58,ICICI Bank,SBI Bank,5105.24,Bangalore,Male,Payment,Success,11:00:51,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456804694,987654336694,2024-11,2024-11-23,11:00:51,11,Saturday
TXN15687,2024-04-28,57.4,Axis Bank,Axis Bank,2809.03,Hyderabad,Female,Transfer,Success,10:31:08,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456804699,987654336699,2024-04,2024-04-28,10:31:08,10,Sunday
TXN15690,2024-07-01,107.2,ICICI Bank,SBI Bank,8946.94,Bangalore,Male,Payment,Failed,00:06:57,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456804702,987654336702,2024-07,2024-07-01,00:06:57,0,Monday
TXN15691,2024-08-02,11.14,Axis Bank,Axis Bank,3097.85,Hyderabad,Female,Transfer,Success,20:55:26,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456804703,987654336703,2024-08,2024-08-02,20:55:26,20,Friday
TXN15710,2024-03-21,164.98,ICICI Bank,SBI Bank,3719.15,Bangalore,Male,Payment,Failed,00:55:50,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456804722,987654336722,2024-03,2024-03-21,00:55:50,0,Thursday
TXN15711,2024-04-22,87.34,Axis Bank,Axis Bank,9450.1,Hyderabad,Female,Transfer,Success,19:06:43,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456804723,987654336723,2024-04,2024-04-22,19:06:43,19,Monday
TXN15713,2024-06-24,130.82,SBI Bank,HDFC Bank,774.17,Delhi,Female,Transfer,Success,15:55:52,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456804725,987654336725,2024-06,2024-06-24,15:55:52,15,Monday
TXN15734,2024-03-15,8.21,ICICI Bank,SBI Bank,7239.75,Bangalore,Male,Payment,Success,03:18:46,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456804746,987654336746,2024-03,2024-03-15,03:18:46,3,Friday
TXN15752,2024-09-03,158.12,HDFC Bank,ICICI Bank,1193.37,Mumbai,Male,Payment,Success,08:49:47,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456804764,987654336764,2024-09,2024-09-03,08:49:47,8,Tuesday
TXN15782,2024-03-03,101.91,ICICI Bank,SBI Bank,3930.7,Bangalore,Male,Payment,Success,22:39:05,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456804794,987654336794,2024-03,2024-03-03,22:39:05,22,Sunday
TXN15793,2024-02-14,20.62,SBI Bank,HDFC Bank,9544.77,Delhi,Female,Transfer,Success,19:48:44,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456804805,987654336805,2024-02,2024-02-14,19:48:44,19,Wednesday
TXN15796,2024-05-17,47.0,HDFC Bank,ICICI Bank,1200.69,Mumbai,Male,Payment,Success,01:43:28,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456804808,987654336808,2024-05,2024-05-17,01:43:28,1,Friday
TXN15813,2024-10-04,157.59,SBI Bank,HDFC Bank,1336.24,Delhi,Female,Transfer,Success,06:31:54,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456804825,987654336825,2024-10,2024-10-04,06:31:54,6,Friday
TXN15815,2024-12-06,118.19,Axis Bank,Axis Bank,2898.96,Hyderabad,Female,Transfer,Failed,00:31:11,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456804827,987654336827,2024-12,2024-12-06,00:31:11,0,Friday
TXN15817,2024-02-08,44.43,SBI Bank,HDFC Bank,1911.59,Delhi,Female,Transfer,Success,02:47:43,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456804829,987654336829,2024-02,2024-02-08,02:47:43,2,Thursday
TXN15822,2024-07-13,69.4,ICICI Bank,SBI Bank,1923.36,Bangalore,Male,Payment,Success,21:01:14,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456804834,987654336834,2024-07,2024-07-13,21:01:14,21,Saturday
TXN15828,2024-01-19,37.07,HDFC Bank,ICICI Bank,9660.68,Mumbai,Male,Payment,Success,03:35:41,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456804840,987654336840,2024-01,2024-01-19,03:35:41,3,Friday
TXN15831,2024-04-22,18.83,Axis Bank,Axis Bank,2056.53,Hyderabad,Female,Transfer,Success,08:53:55,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456804843,987654336843,2024-04,2024-04-22,08:53:55,8,Monday
TXN15839,2024-12-30,66.65,Axis Bank,Axis Bank,5199.03,Hyderabad,Female,Transfer,Success,04:24:58,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456804851,987654336851,2024-12,2024-12-30,04:24:58,4,Monday
TXN15859,2024-08-20,69.04,Axis Bank,Axis Bank,8310.59,Hyderabad,Female,Transfer,Success,08:00:07,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456804871,987654336871,2024-08,2024-08-20,08:00:07,8,Tuesday
TXN15861,2024-10-22,191.16,SBI Bank,HDFC Bank,2469.33,Delhi,Female,Transfer,Success,07:32:30,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456804873,987654336873,2024-10,2024-10-22,07:32:30,7,Tuesday
TXN15873,2024-10-04,8.84,SBI Bank,HDFC Bank,5241.2,Delhi,Female,Transfer,Success,00:34:10,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456804885,987654336885,2024-10,2024-10-04,00:34:10,0,Friday
TXN15881,2024-06-12,36.44,SBI Bank,HDFC Bank,3631.59,Delhi,Female,Transfer,Success,21:49:03,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456804893,987654336893,2024-06,2024-06-12,21:49:03,21,Wednesday
TXN15895,2024-08-26,67.51,Axis Bank,Axis Bank,1587.63,Hyderabad,Female,Transfer,Failed,05:35:43,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456804907,987654336907,2024-08,2024-08-26,05:35:43,5,Monday
TXN15898,2024-11-29,5.05,ICICI Bank,SBI Bank,183.96,Bangalore,Male,Payment,Success,05:36:50,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,123456804910,987654336910,2024-11,2024-11-29,05:36:50,5,Friday
TXN15901,2024-02-02,18.17,SBI Bank,HDFC Bank,5412.2,Delhi,Female,Transfer,Success,18:34:15,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456804913,987654336913,2024-02,2024-02-02,18:34:15,18,Friday
TXN15904,2024-05-05,10.13,HDFC Bank,ICICI Bank,4534.21,Mumbai,Male,Payment,Success,08:35:05,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456804916,987654336916,2024-05,2024-05-05,08:35:05,8,Sunday
TXN15914,2024-03-15,11.13,ICICI Bank,SBI Bank,1876.34,Bangalore,Male,Payment,Success,08:07:33,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456804926,987654336926,2024-03,2024-03-15,08:07:33,8,Friday
TXN15940,2024-05-11,158.63,HDFC Bank,ICICI Bank,9498.09,Mumbai,Male,Payment,Failed,06:06:03,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456804952,987654336952,2024-05,2024-05-11,06:06:03,6,Saturday
TXN15943,2024-08-14,182.35,Axis Bank,Axis Bank,3772.04,Hyderabad,Female,Transfer,Success,00:28:19,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456804955,987654336955,2024-08,2024-08-14,00:28:19,0,Wednesday
TXN15946,2024-11-17,88.83,ICICI Bank,SBI Bank,9285.46,Bangalore,Male,Payment,Success,09:42:58,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456804958,987654336958,2024-11,2024-11-17,09:42:58,9,Sunday
TXN15960,2024-01-01,174.03,HDFC Bank,ICICI Bank,7990.64,Mumbai,Male,Payment,Failed,11:21:03,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456804972,987654336972,2024-01,2024-01-01,11:21:03,11,Monday
TXN15976,2024-05-17,47.75,HDFC Bank,ICICI Bank,5790.66,Mumbai,Male,Payment,Success,11:37:55,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456804988,987654336988,2024-05,2024-05-17,11:37:55,11,Friday
TXN15979,2024-08-20,74.13,Axis Bank,Axis Bank,5791.64,Hyderabad,Female,Transfer,Success,06:04:26,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456804991,987654336991,2024-08,2024-08-20,06:04:26,6,Tuesday
TXN15986,2024-03-27,193.37,ICICI Bank,SBI Bank,3332.23,Bangalore,Male,Payment,Success,19:32:14,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456804998,987654336998,2024-03,2024-03-27,19:32:14,19,Wednesday
TXN15998,2024-03-09,34.92,ICICI Bank,SBI Bank,3609.18,Bangalore,Male,Payment,Success,07:59:46,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456805010,987654337010,2024-03,2024-03-09,07:59:46,7,Saturday
TXN16032,2024-01-13,56.92,HDFC Bank,ICICI Bank,7542.46,Mumbai,Male,Payment,Success,23:52:03,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456805044,987654337044,2024-01,2024-01-13,23:52:03,23,Saturday
TXN16034,2024-03-15,152.6,ICICI Bank,SBI Bank,159.66,Bangalore,Male,Payment,Success,23:34:56,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456805046,987654337046,2024-03,2024-03-15,23:34:56,23,Friday
TXN16045,2024-02-26,78.3,SBI Bank,HDFC Bank,4277.27,Delhi,Female,Transfer,Failed,22:12:08,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456805057,987654337057,2024-02,2024-02-26,22:12:08,22,Monday
TXN16047,2024-04-28,187.8,Axis Bank,Axis Bank,1688.37,Hyderabad,Female,Transfer,Success,13:47:35,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456805059,987654337059,2024-04,2024-04-28,13:47:35,13,Sunday
TXN16057,2024-02-08,99.22,SBI Bank,HDFC Bank,551.17,Delhi,Female,Transfer,Success,11:58:38,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456805069,987654337069,2024-02,2024-02-08,11:58:38,11,Thursday
TXN16061,2024-06-12,49.85,SBI Bank,HDFC Bank,896.61,Delhi,Female,Transfer,Success,03:54:19,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456805073,987654337073,2024-06,2024-06-12,03:54:19,3,Wednesday
TXN16068,2024-01-19,115.47,HDFC Bank,ICICI Bank,9440.26,Mumbai,Male,Payment,Success,04:15:51,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456805080,987654337080,2024-01,2024-01-19,04:15:51,4,Friday
TXN16072,2024-05-23,77.42,HDFC Bank,ICICI Bank,7136.64,Mumbai,Male,Payment,Success,12:07:26,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456805084,987654337084,2024-05,2024-05-23,12:07:26,12,Thursday
TXN16073,2024-06-24,162.13,SBI Bank,HDFC Bank,1201.23,Delhi,Female,Transfer,Success,13:13:30,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456805085,987654337085,2024-06,2024-06-24,13:13:30,13,Monday
TXN16082,2024-03-03,136.75,ICICI Bank,SBI Bank,7234.08,Bangalore,Male,Payment,Success,19:15:18,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456805094,987654337094,2024-03,2024-03-03,19:15:18,19,Sunday
TXN16086,2024-07-07,61.78,ICICI Bank,SBI Bank,2429.58,Bangalore,Male,Payment,Success,07:25:19,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456805098,987654337098,2024-07,2024-07-07,07:25:19,7,Sunday
TXN16110,2024-07-01,138.81,ICICI Bank,SBI Bank,5180.5,Bangalore,Male,Payment,Failed,02:08:02,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456805122,987654337122,2024-07,2024-07-01,02:08:02,2,Monday
TXN16115,2024-12-06,118.35,Axis Bank,Axis Bank,3477.25,Hyderabad,Female,Transfer,Failed,15:27:38,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456805127,987654337127,2024-12,2024-12-06,15:27:38,15,Friday
TXN16120,2024-05-11,98.75,HDFC Bank,ICICI Bank,2360.89,Mumbai,Male,Payment,Failed,23:44:22,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456805132,987654337132,2024-05,2024-05-11,23:44:22,23,Saturday
